,Age,Country,Book_Count,Average_Rating,Above_Average
224623.0,48.0, Spain,1,4.0,0
224626.0,30.0, USA,7,9.285714285714286,1
224635.0,21.0, Spain,7,7.142857142857143,1
224636.0,46.0, USA,1,8.0,0
224657.0,25.0, Finland,3,5.666666666666667,0
224659.0,17.0, USA,2,8.0,0
224662.0,28.0, Netherlands,1,8.0,0
224665.0,22.0, Canada,1,6.0,0
224672.0,29.0, USA,2,6.5,0
224689.0,44.0, USA,1,10.0,0
224727.0,26.0, USA,1,9.0,0
224742.0,18.0, USA,1,10.0,0
224744.0,69.0, USA,1,8.0,0
224745.0,66.0, USA,1,6.0,0
224749.0,57.0, USA,1,8.0,0
224750.0,26.0, united kingdom,1,8.0,0
224768.0,41.0, USA,33,7.515151515151516,1
224772.0,17.0, USA,1,7.0,0
224784.0,44.0, Germany,1,8.0,0
224788.0,43.0, united kingdom,1,10.0,0
224806.0,35.0, united kingdom,1,7.0,0
224809.0,61.0, USA,73,7.931506849315069,1
224819.0,27.0, Spain,1,7.0,0
224832.0,13.0, USA,1,7.0,0
224843.0,81.0, Canada,1,7.0,0
224854.0,40.0, USA,1,8.0,0
224887.0,60.0, USA,2,8.0,0
224895.0,36.0, France,2,7.5,0
224897.0,34.0, France,11,6.909090909090909,1
224900.0,27.0, Germany,1,7.0,0
224904.0,27.0, USA,68,4.6911764705882355,1
224913.0,26.0, united kingdom,1,7.0,0
224923.0,24.0, USA,21,7.904761904761905,1
224924.0,26.0, USA,8,8.25,1
224927.0,38.0, USA,24,7.916666666666667,1
224934.0,32.0, USA,2,9.0,0
224944.0,45.0, USA,39,6.641025641025641,1
224948.0,28.0, USA,2,6.0,0
224967.0,39.0, Spain,1,6.0,0
224977.0,23.0, united kingdom,1,9.0,0
224985.0,24.0, Italy,2,7.5,0
224993.0,64.0, Andorra,1,5.0,0
224994.0,60.0, Italy,1,8.0,0
225002.0,32.0, USA,20,7.6,1
225006.0,29.0, united kingdom,1,5.0,0
225013.0,32.0, Spain,1,5.0,0
225031.0,37.0, USA,1,9.0,0
225033.0,30.0, Italy,1,4.0,0
225042.0,53.0, USA,1,10.0,0
225043.0,43.0, USA,2,4.0,0
225052.0,27.0, Singapore,1,8.0,0
225056.0,68.0, USA,1,7.0,0
225059.0,54.0, USA,3,7.333333333333333,0
225065.0,21.0, USA,4,6.5,0
225066.0,38.0, USA,20,6.4,1
225077.0,49.0, USA,3,6.333333333333333,0
225078.0,46.0, USA,36,7.388888888888889,1
225084.0,65.0, USA,2,6.5,0
225087.0,51.0, Canada,255,8.262745098039217,1
225088.0,48.0, USA,3,9.666666666666666,0
225100.0,23.0, USA,1,8.0,0
225124.0,36.0, Spain,1,8.0,0
225145.0,17.0, Spain,1,8.0,0
225149.0,35.0, Germany,1,6.0,0
225154.0,37.0, USA,6,8.166666666666666,0
225161.0,44.0, Canada,1,10.0,0
225163.0,66.0, USA,2,8.0,0
225172.0,56.0, Australia,1,6.0,0
225177.0,33.0, USA,5,8.2,0
225188.0,43.0, USA,2,6.0,0
225191.0,18.0, USA,14,7.571428571428571,1
225199.0,54.0, Canada,188,8.170212765957446,1
225213.0,23.0, USA,8,7.375,1
225216.0,60.0, USA,1,8.0,0
225223.0,30.0, Canada,1,8.0,0
225224.0,19.0, USA,1,8.0,0
225226.0,40.0, Spain,1,2.0,0
225244.0,32.0, Spain,1,8.0,0
225248.0,19.0, USA,1,7.0,0
225255.0,34.0, USA,1,10.0,0
225284.0,43.0, USA,1,7.0,0
225286.0,47.0, USA,9,6.222222222222222,1
225293.0,54.0, USA,2,4.5,0
225294.0,28.0,Malaysia,1,7.0,0
225296.0,23.0, USA,1,8.0,0
225301.0,51.0, USA,1,10.0,0
225313.0,32.0, Canada,3,4.666666666666667,0
225324.0,52.0, USA,2,4.0,0
225327.0,30.0, USA,1,8.0,0
225329.0,14.0, Australia,1,7.0,0
225340.0,24.0, France,2,7.0,0
225343.0,46.0, Germany,5,7.4,0
225345.0,50.0, USA,1,6.0,0
225348.0,39.0, USA,1,8.0,0
225357.0,23.0, Germany,1,6.0,0
225362.0,44.0, USA,1,8.0,0
225368.0,32.0, USA,3,9.0,0
225379.0,24.0, Canada,88,6.886363636363637,1
225389.0,59.0, USA,1,8.0,0
225403.0,67.0, Canada,5,5.4,0
225404.0,25.0, Canada,1,10.0,0
225408.0,36.0, united kingdom,1,8.0,0
225414.0,27.0, France,8,7.375,1
225432.0,22.0, Germany,1,10.0,0
225433.0,36.0, Australia,2,5.0,0
225449.0,57.0, USA,11,7.909090909090909,1
225453.0,38.0, united kingdom,2,7.0,0
225462.0,50.0, Canada,1,7.0,0
225463.0,57.0, USA,1,7.0,0
225472.0,31.0, USA,3,7.0,0
225474.0,16.0, united kingdom,1,8.0,0
225478.0,22.0, USA,2,10.0,0
225492.0,29.0, Switzerland,1,10.0,0
225495.0,14.0, Australia,1,8.0,0
225496.0,62.0, Australia,1,10.0,0
225499.0,23.0, USA,2,8.0,0
225505.0,15.0, Australia,1,7.0,0
225549.0,19.0, USA,1,10.0,0
225578.0,74.0, USA,1,5.0,0
225588.0,38.0, USA,1,8.0,0
225595.0,37.0, USA,179,9.324022346368714,1
225599.0,51.0, USA,1,5.0,0
225600.0,42.0, USA,2,8.0,0
225610.0,28.0, USA,17,8.235294117647058,1
225611.0,44.0, USA,1,10.0,0
225612.0,37.0, USA,6,6.166666666666667,0
225614.0,52.0, USA,3,6.666666666666667,0
225634.0,12.0, USA,9,7.444444444444445,1
225654.0,30.0, USA,2,7.0,0
225659.0,35.0, Spain,31,7.67741935483871,1
225673.0,37.0, USA,1,5.0,0
225677.0,37.0, USA,1,10.0,0
225680.0,43.0, USA,4,8.75,0
225683.0,25.0, USA,5,8.2,0
225686.0,16.0, USA,30,6.2,1
225687.0,16.0, USA,8,7.75,1
225688.0,38.0, USA,1,6.0,0
225690.0,18.0, USA,2,10.0,0
225704.0,41.0, USA,1,7.0,0
225705.0,39.0, USA,1,5.0,0
225706.0,18.0, USA,3,8.333333333333334,0
225710.0,65.0, USA,2,5.0,0
225714.0,27.0, USA,2,7.5,0
225717.0,33.0, Poland,3,6.0,0
225724.0,56.0, USA,1,9.0,0
225727.0,52.0, USA,3,5.666666666666667,0
225730.0,19.0, USA,1,7.0,0
225731.0,25.0, USA,17,5.352941176470588,1
225754.0,48.0, USA,1,4.0,0
225764.0,25.0, USA,1,10.0,0
225768.0,39.0, USA,2,9.0,0
225774.0,35.0, USA,1,10.0,0
225775.0,36.0, USA,1,7.0,0
225776.0,56.0, USA,3,7.0,0
225786.0,50.0, USA,1,8.0,0
225788.0,28.0, USA,3,9.666666666666666,0
225799.0,37.0, Germany,5,6.2,0
225810.0,56.0, USA,44,7.568181818181818,1
225812.0,30.0, USA,1,7.0,0
225822.0,25.0, Germany,4,7.0,0
225826.0,23.0, USA,1,8.0,0
225832.0,47.0, Australia,1,2.0,0
225851.0,31.0, USA,1,8.0,0
225855.0,28.0, USA,3,9.0,0
225861.0,25.0, Germany,4,4.25,0
225869.0,31.0, USA,1,10.0,0
225879.0,18.0, Canada,1,7.0,0
225886.0,35.0, USA,90,8.444444444444445,1
225887.0,13.0, USA,26,8.692307692307692,1
225903.0,12.0, USA,3,8.0,0
225904.0,70.0, USA,1,9.0,0
225910.0,19.0, USA,15,8.0,1
225935.0,19.0, Netherlands,5,7.4,0
225937.0,30.0, Switzerland,1,8.0,0
225938.0,46.0, USA,20,8.2,1
225939.0,40.0, USA,12,7.666666666666667,1
225940.0,41.0, new Zealand,1,9.0,0
225943.0,51.0, USA,1,7.0,0
225953.0,42.0, new Zealand,2,2.5,0
225969.0,41.0, USA,2,7.0,0
225985.0,14.0, Australia,1,7.0,0
225986.0,36.0, united kingdom,59,8.576271186440678,1
225988.0,54.0, USA,1,7.0,0
225989.0,27.0, USA,14,8.285714285714286,1
225996.0,20.0, USA,65,8.753846153846155,1
225997.0,22.0, USA,2,8.0,0
226003.0,53.0, USA,5,7.6,0
226004.0,22.0, Finland,1,2.0,0
226006.0,35.0, USA,69,8.594202898550725,1
226011.0,44.0, USA,1,8.0,0
226014.0,58.0, USA,1,5.0,0
226022.0,46.0, USA,1,7.0,0
226026.0,71.0, Canada,2,7.0,0
226031.0,37.0, USA,4,7.25,0
226037.0,44.0, USA,1,8.0,0
226038.0,25.0, Canada,1,10.0,0
226061.0,33.0, Germany,1,8.0,0
226067.0,42.0, USA,1,7.0,0
226069.0,43.0, USA,11,8.181818181818182,1
226096.0,35.0, Singapore,1,7.0,0
226104.0,35.0, united kingdom,1,3.0,0
226105.0,16.0, USA,1,8.0,0
226109.0,49.0, USA,5,6.6,0
226117.0,55.0, Canada,3,4.666666666666667,0
226119.0,43.0, USA,3,7.666666666666667,0
226135.0,20.0, Spain,1,7.0,0
226142.0,25.0, Spain,1,8.0,0
226146.0,55.0, USA,1,10.0,0
226154.0,22.0, Canada,1,8.0,0
226184.0,20.0, France,7,7.0,1
226190.0,25.0, Germany,1,5.0,0
226202.0,40.0, USA,1,3.0,0
226203.0,19.0, Israel,1,7.0,0
226205.0,48.0, USA,35,7.857142857142857,1
226215.0,31.0, USA,2,8.5,0
226220.0,45.0, USA,7,7.857142857142857,1
226254.0,23.0, Switzerland,1,10.0,0
226269.0,16.0, Germany,1,7.0,0
226281.0,52.0, Canada,1,7.0,0
226283.0,33.0, USA,1,4.0,0
226285.0,24.0, USA,1,8.0,0
226290.0,31.0, USA,1,5.0,0
226300.0,23.0, USA,1,10.0,0
226306.0,52.0, USA,4,7.25,0
226325.0,38.0, USA,1,7.0,0
226330.0,51.0, USA,1,10.0,0
226341.0,18.0, USA,31,8.129032258064516,1
226343.0,32.0, USA,1,10.0,0
226349.0,18.0, USA,9,8.555555555555555,1
226354.0,34.0, Canada,1,9.0,0
226362.0,74.0, USA,17,9.941176470588236,1
226369.0,41.0, USA,3,10.0,0
226370.0,21.0, USA,1,8.0,0
226374.0,29.0, USA,1,4.0,0
226393.0,24.0, USA,16,8.4375,1
226394.0,31.0, Canada,8,7.375,1
226419.0,31.0, Italy,1,10.0,0
226422.0,42.0, new Zealand,1,3.0,0
226423.0,32.0, USA,1,6.0,0
226432.0,33.0, USA,1,9.0,0
226433.0,48.0, Canada,1,7.0,0
226439.0,32.0, USA,1,8.0,0
226444.0,32.0, USA,1,8.0,0
226448.0,40.0, USA,3,8.333333333333334,0
226453.0,31.0, USA,1,8.0,0
226454.0,28.0, USA,2,6.5,0
226456.0,46.0, USA,2,6.5,0
226462.0,33.0, USA,15,7.0,1
226466.0,26.0, Australia,1,7.0,0
226473.0,20.0, USA,1,8.0,0
226474.0,32.0, USA,1,7.0,0
226476.0,52.0, Canada,1,7.0,0
226485.0,56.0, France,1,6.0,0
226488.0,49.0, USA,1,8.0,0
226492.0,35.0, Germany,2,6.5,0
226503.0,21.0, USA,1,8.0,0
226517.0,31.0, united kingdom,5,5.8,0
226519.0,44.0, USA,1,9.0,0
226523.0,32.0, USA,1,7.0,0
226530.0,58.0, USA,1,10.0,0
226545.0,38.0, USA,82,7.426829268292683,1
226548.0,32.0, new Zealand,5,5.6,0
226549.0,39.0, USA,1,8.0,0
226561.0,25.0, Spain,8,7.625,1
226564.0,16.0, USA,3,10.0,0
226566.0,39.0, USA,1,8.0,0
226568.0,23.0, Switzerland,10,7.7,1
226590.0,51.0, USA,1,9.0,0
226595.0,40.0, USA,2,8.5,0
226597.0,68.0, USA,1,9.0,0
226604.0,38.0, USA,1,8.0,0
226605.0,31.0, USA,2,6.5,0
226611.0,50.0, USA,2,7.0,0
226617.0,53.0, USA,1,10.0,0
226621.0,41.0, new Zealand,1,10.0,0
226633.0,21.0, Spain,2,8.5,0
226638.0,50.0, USA,6,6.666666666666667,0
226654.0,44.0, USA,5,8.4,0
226665.0,56.0, USA,1,9.0,0
226671.0,26.0, Canada,2,8.5,0
226675.0,31.0, Australia,1,7.0,0
226681.0,53.0, USA,1,8.0,0
226682.0,40.0, USA,1,2.0,0
226689.0,54.0, USA,1,8.0,0
226702.0,55.0, USA,11,6.909090909090909,1
226718.0,50.0, USA,1,3.0,0
226724.0,41.0, USA,2,7.0,0
226725.0,56.0, USA,1,6.0,0
226726.0,41.0, USA,1,6.0,0
226728.0,37.0, USA,4,8.0,0
226731.0,51.0, Spain,1,6.0,0
226739.0,30.0, USA,11,7.818181818181818,1
226743.0,51.0, Canada,7,8.571428571428571,1
226751.0,52.0, USA,3,7.0,0
226752.0,41.0, USA,4,8.25,0
226758.0,42.0, USA,1,7.0,0
226762.0,36.0, Netherlands,3,6.666666666666667,0
226772.0,37.0, USA,17,8.294117647058824,1
226773.0,68.0, USA,1,9.0,0
226775.0,30.0, USA,2,9.0,0
226781.0,32.0, Canada,1,7.0,0
226795.0,21.0, Australia,1,7.0,0
226809.0,62.0, USA,3,9.333333333333334,0
226835.0,24.0, USA,1,7.0,0
226836.0,59.0, new Zealand,1,9.0,0
226847.0,18.0, USA,6,7.666666666666667,0
226870.0,32.0, Canada,1,7.0,0
226874.0,33.0, USA,8,6.875,1
226879.0,31.0, USA,83,7.698795180722891,1
226895.0,51.0, USA,1,10.0,0
226903.0,37.0, USA,1,9.0,0
226915.0,43.0, USA,1,7.0,0
226918.0,24.0, Canada,1,8.0,0
226946.0,23.0, Ireland,1,7.0,0
226950.0,41.0, USA,1,6.0,0
226956.0,36.0, USA,1,5.0,0
226960.0,36.0, USA,3,8.0,0
226965.0,47.0, USA,141,8.439716312056738,1
226969.0,35.0, USA,1,9.0,0
226970.0,33.0, USA,1,10.0,0
226975.0,28.0, USA,5,8.8,0
226980.0,82.0, USA,1,7.0,0
226981.0,17.0, USA,1,10.0,0
226987.0,34.0, USA,13,6.153846153846154,1
226993.0,20.0, Canada,1,6.0,0
226996.0,35.0, Germany,4,6.5,0
226998.0,65.0, USA,4,8.5,0
227007.0,35.0, USA,3,7.666666666666667,0
227018.0,19.0, USA,2,6.5,0
227021.0,35.0, Australia,2,8.0,0
227025.0,33.0, Canada,19,6.684210526315789,1
227054.0,27.0, USA,15,7.733333333333333,1
227065.0,63.0, USA,1,9.0,0
227083.0,18.0, Canada,1,8.0,0
227085.0,18.0, Canada,1,7.0,0
227096.0,32.0, USA,2,6.0,0
227097.0,37.0, USA,20,6.6,1
227136.0,30.0, USA,1,9.0,0
227156.0,21.0, USA,1,5.0,0
227164.0,25.0, Germany,1,8.0,0
227168.0,17.0, USA,1,8.0,0
227176.0,27.0, Germany,36,7.694444444444445,1
227180.0,29.0, Germany,1,4.0,0
227183.0,57.0, united kingdom,1,9.0,0
227186.0,35.0, USA,3,7.333333333333333,0
227195.0,34.0, Belgium,2,7.0,0
227196.0,20.0, USA,1,10.0,0
227202.0,26.0, USA,4,5.5,0
227210.0,40.0, USA,1,7.0,0
227214.0,38.0, USA,4,8.75,0
227229.0,59.0, USA,1,5.0,0
227238.0,53.0, USA,1,5.0,0
227243.0,48.0, USA,1,7.0,0
227249.0,52.0, USA,2,7.5,0
227250.0,32.0, USA,153,8.862745098039216,1
227257.0,40.0, USA,3,7.666666666666667,0
227258.0,24.0, USA,1,7.0,0
227262.0,18.0, Australia,1,9.0,0
227266.0,21.0, USA,3,8.0,0
227275.0,47.0, Canada,6,7.0,0
227276.0,41.0, united kingdom,13,6.384615384615385,1
227283.0,24.0, USA,1,8.0,0
227302.0,50.0, USA,2,4.5,0
227305.0,54.0, USA,1,6.0,0
227317.0,36.0, USA,3,8.666666666666666,0
227327.0,35.0, USA,6,7.666666666666667,0
227328.0,58.0, Canada,1,8.0,0
227342.0,26.0, USA,1,8.0,0
227354.0,55.0,USA,1,10.0,0
227358.0,18.0, Australia,1,7.0,0
227366.0,43.0, Australia,1,7.0,0
227371.0,52.0, USA,2,9.0,0
227377.0,52.0, Canada,3,7.333333333333333,0
227382.0,21.0, Germany,1,8.0,0
227387.0,32.0, USA,3,7.666666666666667,0
227388.0,44.0, USA,1,8.0,0
227392.0,30.0, USA,3,6.333333333333333,0
227393.0,64.0, USA,1,9.0,0
227396.0,33.0, USA,1,9.0,0
227400.0,26.0, USA,1,8.0,0
227404.0,37.0, USA,6,8.166666666666666,0
227410.0,27.0, USA,1,9.0,0
227422.0,35.0, USA,11,6.363636363636363,1
227424.0,43.0, USA,1,10.0,0
227436.0,35.0, Australia,6,5.833333333333333,0
227444.0,33.0, united kingdom,1,8.0,0
227447.0,38.0, USA,179,8.12290502793296,1
227451.0,32.0, USA,1,9.0,0
227452.0,45.0, USA,3,7.333333333333333,0
227459.0,28.0, USA,3,9.0,0
227491.0,46.0, USA,2,7.0,0
227494.0,35.0, USA,2,9.0,0
227501.0,56.0, USA,1,8.0,0
227507.0,16.0, Spain,2,7.5,0
227508.0,31.0, Canada,1,7.0,0
227509.0,32.0, Germany,1,6.0,0
227517.0,35.0, USA,6,8.0,0
227520.0,33.0, USA,159,8.452830188679245,1
227538.0,37.0, Australia,11,6.636363636363637,1
227539.0,23.0, Germany,3,8.333333333333334,0
227544.0,31.0, France,7,8.714285714285714,1
227549.0,20.0, Spain,1,8.0,0
227551.0,53.0, USA,1,8.0,0
227568.0,30.0, Canada,2,7.5,0
227589.0,36.0, USA,3,10.0,0
227607.0,30.0, Mexico,2,8.0,0
227618.0,27.0, USA,1,9.0,0
227631.0,49.0, Canada,2,5.5,0
227632.0,55.0, USA,1,8.0,0
227641.0,40.0, Egypt,4,6.5,0
227646.0,41.0, USA,1,7.0,0
227661.0,37.0, USA,1,8.0,0
227671.0,50.0, Canada,1,7.0,0
227675.0,24.0, united kingdom,1,6.0,0
227681.0,27.0, Germany,13,7.6923076923076925,1
227682.0,23.0, Singapore,1,9.0,0
227686.0,34.0, USA,4,5.75,0
227702.0,42.0, USA,30,7.233333333333333,1
227703.0,28.0, USA,1,10.0,0
227705.0,36.0, USA,105,7.876190476190477,1
227718.0,45.0, USA,1,10.0,0
227721.0,35.0, USA,6,7.166666666666667,0
227728.0,35.0, Germany,1,5.0,0
227735.0,35.0, USA,1,9.0,0
227745.0,23.0, USA,1,8.0,0
227746.0,36.0, USA,1,7.0,0
227748.0,46.0, USA,1,9.0,0
227768.0,33.0, USA,5,7.8,0
227771.0,19.0, Israel,15,3.2,1
227774.0,32.0, USA,2,8.5,0
227781.0,54.0, USA,1,8.0,0
227786.0,49.0, USA,1,5.0,0
227792.0,34.0, USA,1,6.0,0
227795.0,21.0, Australia,1,7.0,0
227801.0,18.0, USA,1,7.0,0
227819.0,38.0, USA,1,8.0,0
227827.0,18.0, USA,1,10.0,0
227831.0,34.0, Canada,2,6.0,0
227835.0,52.0, united kingdom,14,5.0,1
227836.0,30.0, USA,40,8.725,1
227846.0,31.0, Australia,1,5.0,0
227851.0,29.0, Australia,2,7.5,0
227853.0,29.0, USA,2,7.5,0
227859.0,26.0, USA,11,9.545454545454545,1
227861.0,31.0, USA,3,8.666666666666666,0
227862.0,53.0, USA,1,8.0,0
227876.0,53.0, Australia,1,10.0,0
227883.0,19.0, USA,1,9.0,0
227884.0,25.0, USA,22,8.409090909090908,1
227889.0,25.0, USA,2,7.5,0
227898.0,17.0, Malaysia,5,6.0,0
227918.0,23.0,United Arab Emirates,1,9.0,0
227920.0,23.0, Spain,1,8.0,0
227923.0,20.0, Australia,1,5.0,0
227925.0,40.0, Canada,12,6.916666666666667,1
227926.0,27.0, USA,1,7.0,0
227928.0,20.0, Switzerland,1,7.0,0
227932.0,16.0, USA,1,7.0,0
227938.0,44.0, USA,1,7.0,0
227947.0,16.0, India,1,5.0,0
227972.0,24.0, USA,2,7.5,0
227974.0,27.0, Canada,2,8.0,0
227976.0,17.0, USA,3,9.333333333333334,0
227977.0,24.0, USA,1,4.0,0
227997.0,26.0, USA,1,5.0,0
228008.0,32.0, Italy,1,7.0,0
228014.0,57.0, USA,1,9.0,0
228017.0,20.0, USA,1,10.0,0
228021.0,32.0, USA,79,8.544303797468354,1
228024.0,24.0, Canada,2,9.0,0
228039.0,30.0, USA,1,7.0,0
228041.0,17.0, USA,1,9.0,0
228049.0,43.0, united kingdom,2,7.5,0
228050.0,27.0, united kingdom,3,7.333333333333333,0
228054.0,39.0, Canada,1,6.0,0
228064.0,56.0, USA,6,8.833333333333334,0
228073.0,32.0, USA,5,7.2,0
228080.0,23.0, Switzerland,1,8.0,0
228093.0,38.0, Germany,1,4.0,0
228094.0,33.0, Spain,1,8.0,0
228095.0,40.0, Canada,5,6.4,0
228104.0,64.0, USA,1,6.0,0
228107.0,68.0, USA,1,8.0,0
228111.0,59.0, USA,12,5.166666666666667,1
228129.0,64.0, USA,1,9.0,0
228145.0,62.0, USA,1,10.0,0
228149.0,30.0, united kingdom,1,8.0,0
228154.0,26.0, USA,16,7.75,1
228155.0,32.0, Canada,1,6.0,0
228168.0,16.0, USA,1,9.0,0
228189.0,45.0, USA,6,8.333333333333334,0
228190.0,43.0, USA,1,9.0,0
228206.0,30.0, USA,29,8.172413793103448,1
228207.0,18.0, Canada,3,7.666666666666667,0
228217.0,33.0, Germany,1,7.0,0
228218.0,21.0, USA,1,10.0,0
228221.0,24.0, USA,1,7.0,0
228223.0,43.0, USA,5,8.0,0
228226.0,23.0, USA,5,4.4,0
228242.0,16.0, USA,1,10.0,0
228245.0,18.0, USA,13,7.384615384615385,1
228249.0,20.0, USA,1,8.0,0
228267.0,18.0, USA,1,7.0,0
228270.0,54.0, USA,1,10.0,0
228280.0,30.0, Germany,2,6.5,0
228286.0,19.0, USA,1,9.0,0
228292.0,14.0, Canada,1,10.0,0
228295.0,49.0, Germany,2,3.5,0
228299.0,36.0, jersey,2,7.0,0
228303.0,23.0, united kingdom,1,10.0,0
228311.0,32.0, USA,19,7.0,1
228313.0,17.0, united kingdom,15,8.333333333333334,1
228320.0,45.0, USA,2,8.5,0
228321.0,22.0, USA,24,5.5,1
228327.0,17.0, USA,1,2.0,0
228334.0,53.0, USA,1,8.0,0
228344.0,35.0, USA,1,6.0,0
228346.0,28.0, Germany,1,7.0,0
228351.0,16.0, USA,23,7.521739130434782,1
228371.0,54.0, Canada,1,7.0,0
228372.0,54.0, USA,5,8.0,0
228374.0,44.0, USA,6,8.0,0
228382.0,27.0, USA,2,2.5,0
228383.0,48.0, USA,3,7.0,0
228389.0,53.0, USA,1,8.0,0
228391.0,34.0, USA,2,9.0,0
228412.0,22.0, Norway,2,7.5,0
228424.0,41.0, Canada,1,4.0,0
228435.0,42.0, USA,2,5.0,0
228445.0,19.0, USA,23,7.304347826086956,1
228449.0,47.0, Switzerland,1,8.0,0
228455.0,76.0, USA,14,7.357142857142857,1
228466.0,16.0, USA,1,8.0,0
228473.0,16.0, USA,1,7.0,0
228476.0,62.0, Canada,1,3.0,0
228478.0,25.0, USA,1,6.0,0
228491.0,23.0, Canada,3,5.0,0
228498.0,56.0, USA,1,9.0,0
228508.0,45.0, USA,3,10.0,0
228523.0,35.0, USA,1,8.0,0
228531.0,22.0, Canada,1,9.0,0
228547.0,15.0, USA,1,8.0,0
228557.0,26.0, Switzerland,2,6.0,0
228579.0,29.0, USA,20,8.55,1
228583.0,32.0, USA,5,5.8,0
228599.0,45.0, Switzerland,4,4.0,0
228607.0,34.0, USA,1,8.0,0
228608.0,63.0, united kingdom,1,7.0,0
228626.0,54.0, USA,1,8.0,0
228629.0,54.0, USA,1,8.0,0
228633.0,20.0, Portugal,2,8.0,0
228641.0,57.0, USA,3,9.0,0
228644.0,47.0, USA,1,9.0,0
228657.0,31.0, Spain,1,5.0,0
228666.0,20.0, Switzerland,5,7.6,0
228678.0,49.0, USA,3,7.666666666666667,0
228679.0,26.0, USA,1,8.0,0
228684.0,25.0, Canada,3,7.666666666666667,0
228692.0,76.0, USA,2,6.0,0
228694.0,23.0, Spain,1,10.0,0
228696.0,17.0, USA,1,5.0,0
228701.0,19.0, USA,1,7.0,0
228737.0,42.0, USA,1,9.0,0
228738.0,65.0, USA,11,8.545454545454545,1
228750.0,28.0, Canada,1,9.0,0
228760.0,22.0, USA,2,7.0,0
228764.0,39.0, USA,67,8.194029850746269,1
228765.0,61.0, USA,1,7.0,0
228781.0,48.0, USA,1,7.0,0
228787.0,29.0, USA,1,8.0,0
228789.0,44.0, united kingdom,23,7.782608695652174,1
228790.0,28.0, Canada,2,6.0,0
228797.0,37.0, Spain,1,7.0,0
228798.0,27.0, Spain,1,7.0,0
228813.0,39.0, USA,1,8.0,0
228820.0,25.0, USA,3,8.333333333333334,0
228822.0,51.0, USA,1,8.0,0
228837.0,22.0, USA,1,10.0,0
228854.0,55.0, Germany,1,5.0,0
228868.0,33.0, USA,25,5.72,1
228872.0,19.0, France,1,5.0,0
228880.0,31.0, united kingdom,12,7.166666666666667,1
228889.0,27.0, Canada,4,8.25,0
228891.0,31.0, USA,1,7.0,0
228893.0,25.0, Germany,1,9.0,0
228896.0,22.0, USA,1,7.0,0
228899.0,24.0, USA,2,5.0,0
228903.0,38.0, Germany,1,10.0,0
228915.0,14.0, Australia,1,7.0,0
228921.0,27.0, Canada,1,8.0,0
228934.0,37.0, France,1,8.0,0
228945.0,47.0, USA,1,7.0,0
228947.0,36.0, Germany,4,9.25,0
228978.0,36.0, USA,3,9.333333333333334,0
228981.0,29.0, USA,1,8.0,0
228988.0,19.0, USA,2,10.0,0
228998.0,41.0, USA,83,7.0120481927710845,1
228999.0,30.0, united kingdom,2,8.0,0
229010.0,20.0, USA,1,8.0,0
229013.0,30.0, USA,8,8.125,1
229015.0,13.0, USA,6,7.0,0
229026.0,35.0, USA,1,7.0,0
229032.0,22.0, south Korea,1,9.0,0
229033.0,40.0, united kingdom,1,6.0,0
229045.0,39.0, USA,4,6.75,0
229055.0,32.0, USA,11,5.0,1
229064.0,36.0, USA,7,8.714285714285714,1
229067.0,25.0, USA,1,7.0,0
229076.0,45.0, USA,4,8.75,0
229079.0,65.0, USA,1,9.0,0
229085.0,53.0, USA,8,7.25,1
229095.0,41.0, Spain,3,5.666666666666667,0
229126.0,49.0, Spain,1,5.0,0
229146.0,28.0, USA,1,6.0,0
229148.0,31.0, Germany,2,4.0,0
229149.0,32.0, Switzerland,1,8.0,0
229151.0,23.0, USA,1,8.0,0
229152.0,32.0, USA,1,8.0,0
229172.0,35.0, USA,1,7.0,0
229176.0,38.0, USA,1,7.0,0
229180.0,19.0, Switzerland,1,2.0,0
229184.0,18.0, USA,4,9.5,0
229192.0,36.0, Germany,2,9.0,0
229196.0,32.0, united kingdom,2,6.5,0
229212.0,42.0, USA,1,10.0,0
229224.0,23.0, USA,3,6.666666666666667,0
229227.0,24.0, India,1,10.0,0
229243.0,29.0, USA,9,7.222222222222222,1
229252.0,18.0, USA,1,5.0,0
229258.0,32.0, USA,25,9.04,1
229272.0,24.0, Portugal,1,8.0,0
229281.0,35.0, Argentina,1,10.0,0
229282.0,32.0, USA,37,7.1891891891891895,1
229283.0,23.0, Spain,6,6.833333333333333,0
229287.0,19.0, USA,1,5.0,0
229302.0,31.0, USA,1,9.0,0
229305.0,16.0, USA,2,7.5,0
229309.0,36.0, Switzerland,2,7.5,0
229310.0,21.0, Spain,1,5.0,0
229312.0,22.0, USA,1,9.0,0
229313.0,31.0, USA,82,8.329268292682928,1
229320.0,42.0, USA,1,10.0,0
229329.0,56.0, Switzerland,124,8.879032258064516,1
229330.0,17.0, USA,1,6.0,0
229331.0,37.0, USA,18,8.277777777777779,1
229334.0,30.0, USA,38,9.473684210526315,1
229339.0,39.0, Canada,1,6.0,0
229340.0,35.0, USA,3,8.0,0
229342.0,67.0, USA,2,6.5,0
229343.0,18.0, USA,1,8.0,0
229344.0,21.0, USA,2,9.0,0
229346.0,65.0, USA,2,8.0,0
229358.0,36.0, Italy,3,5.666666666666667,0
229365.0,65.0, USA,1,6.0,0
229382.0,25.0, Switzerland,5,8.2,0
229383.0,35.0, Canada,1,4.0,0
