,Age,Country,Book_Count,Average_Rating,Above_Average
226725,56,119,1,6.0,0
226726,41,119,1,6.0,0
226728,37,119,4,8.0,0
226731,51,107,1,6.0,0
226739,30,119,11,7.82,1
226743,51,20,7,8.57,1
226751,52,119,3,7.0,0
226752,41,119,4,8.25,0
226758,42,119,1,7.0,0
226762,36,84,3,6.67,0
226772,37,119,17,8.29,1
226773,68,119,1,9.0,0
226775,30,119,2,9.0,0
226781,32,20,1,7.0,0
226795,21,7,1,7.0,0
226809,62,119,3,9.33,0
226835,24,119,1,7.0,0
226836,59,137,1,9.0,0
226847,18,119,6,7.67,0
226870,32,20,1,7.0,0
226874,33,119,8,6.88,1
226879,31,119,83,7.7,1
226895,51,119,1,10.0,0
226903,37,119,1,9.0,0
226915,43,119,1,7.0,0
226918,24,20,1,8.0,0
226946,23,60,1,7.0,0
226950,41,119,1,6.0,0
226956,36,119,1,5.0,0
226960,36,119,3,8.0,0
226965,47,119,141,8.44,1
226969,35,119,1,9.0,0
226970,33,119,1,10.0,0
226975,28,119,5,8.8,0
226980,82,119,1,7.0,0
226981,17,119,1,10.0,0
226987,34,119,13,6.15,1
226993,20,20,1,6.0,0
226996,35,47,4,6.5,0
226998,65,119,4,8.5,0
227007,35,119,3,7.67,0
227018,19,119,2,6.5,0
227021,35,7,2,8.0,0
227025,33,20,19,6.68,1
227054,27,119,15,7.73,1
227065,63,119,1,9.0,0
227083,18,20,1,8.0,0
227085,18,20,1,7.0,0
227096,32,119,2,6.0,0
227097,37,119,20,6.6,1
227136,30,119,1,9.0,0
227156,21,119,1,5.0,0
227164,25,47,1,8.0,0
227168,17,119,1,8.0,0
227176,27,47,36,7.69,1
227180,29,47,1,4.0,0
227183,57,144,1,9.0,0
227186,35,119,3,7.33,0
227195,34,14,2,7.0,0
227196,20,119,1,10.0,0
227202,26,119,4,5.5,0
227210,40,119,1,7.0,0
227214,38,119,4,8.75,0
227229,59,119,1,5.0,0
227238,53,119,1,5.0,0
227243,48,119,1,7.0,0
227249,52,119,2,7.5,0
227250,32,119,153,8.86,1
227257,40,119,3,7.67,0
227258,24,119,1,7.0,0
227262,18,7,1,9.0,0
227266,21,119,3,8.0,0
227275,47,20,6,7.0,0
227276,41,144,13,6.38,1
227283,24,119,1,8.0,0
227302,50,119,2,4.5,0
227305,54,119,1,6.0,0
227317,36,119,3,8.67,0
227327,35,119,6,7.67,0
227328,58,20,1,8.0,0
227342,26,119,1,8.0,0
227354,55,165,1,10.0,0
227358,18,7,1,7.0,0
227366,43,7,1,7.0,0
227371,52,119,2,9.0,0
227377,52,20,3,7.33,0
227382,21,47,1,8.0,0
227387,32,119,3,7.67,0
227388,44,119,1,8.0,0
227392,30,119,3,6.33,0
227393,64,119,1,9.0,0
227396,33,119,1,9.0,0
227400,26,119,1,8.0,0
227404,37,119,6,8.17,0
227410,27,119,1,9.0,0
227422,35,119,11,6.36,1
227424,43,119,1,10.0,0
227436,35,7,6,5.83,0
227444,33,144,1,8.0,0
227447,38,119,179,8.12,1
227451,32,119,1,9.0,0
227452,45,119,3,7.33,0
227459,28,119,3,9.0,0
227491,46,119,2,7.0,0
227494,35,119,2,9.0,0
227501,56,119,1,8.0,0
227507,16,107,2,7.5,0
227508,31,20,1,7.0,0
227509,32,47,1,6.0,0
227517,35,119,6,8.0,0
227520,33,119,159,8.45,1
227538,37,7,11,6.64,1
227539,23,47,3,8.33,0
227544,31,44,7,8.71,1
227549,20,107,1,8.0,0
227551,53,119,1,8.0,0
227568,30,20,2,7.5,0
227589,36,119,3,10.0,0
227607,30,77,2,8.0,0
227618,27,119,1,9.0,0
227631,49,20,2,5.5,0
227632,55,119,1,8.0,0
227641,40,38,4,6.5,0
227646,41,119,1,7.0,0
227661,37,119,1,8.0,0
227671,50,20,1,7.0,0
227675,24,144,1,6.0,0
227681,27,47,13,7.69,1
227682,23,104,1,9.0,0
227686,34,119,4,5.75,0
227702,42,119,30,7.23,1
227703,28,119,1,10.0,0
227705,36,119,105,7.88,1
227718,45,119,1,10.0,0
227721,35,119,6,7.17,0
227728,35,47,1,5.0,0
227735,35,119,1,9.0,0
227745,23,119,1,8.0,0
227746,36,119,1,7.0,0
227748,46,119,1,9.0,0
227768,33,119,5,7.8,0
227771,19,61,15,3.2,1
227774,32,119,2,8.5,0
227781,54,119,1,8.0,0
227786,49,119,1,5.0,0
227792,34,119,1,6.0,0
227795,21,7,1,7.0,0
227801,18,119,1,7.0,0
227819,38,119,1,8.0,0
227827,18,119,1,10.0,0
227831,34,20,2,6.0,0
227835,52,144,14,5.0,1
227836,30,119,40,8.72,1
227846,31,7,1,5.0,0
227851,29,7,2,7.5,0
227853,29,119,2,7.5,0
227859,26,119,11,9.55,1
227861,31,119,3,8.67,0
227862,53,119,1,8.0,0
227876,53,7,1,10.0,0
227883,19,119,1,9.0,0
227884,25,119,22,8.41,1
227889,25,119,2,7.5,0
227898,17,74,5,6.0,0
227918,23,166,1,9.0,0
227920,23,107,1,8.0,0
227923,20,7,1,5.0,0
227925,40,20,12,6.92,1
227926,27,119,1,7.0,0
227928,20,110,1,7.0,0
227932,16,119,1,7.0,0
227938,44,119,1,7.0,0
227947,16,57,1,5.0,0
227972,24,119,2,7.5,0
227974,27,20,2,8.0,0
227976,17,119,3,9.33,0
227977,24,119,1,4.0,0
227997,26,119,1,5.0,0
228008,32,63,1,7.0,0
228014,57,119,1,9.0,0
228017,20,119,1,10.0,0
228021,32,119,79,8.54,1
228024,24,20,2,9.0,0
228039,30,119,1,7.0,0
228041,17,119,1,9.0,0
228049,43,144,2,7.5,0
228050,27,144,3,7.33,0
228054,39,20,1,6.0,0
228064,56,119,6,8.83,0
228073,32,119,5,7.2,0
228080,23,110,1,8.0,0
228093,38,47,1,4.0,0
228094,33,107,1,8.0,0
228095,40,20,5,6.4,0
228104,64,119,1,6.0,0
228107,68,119,1,8.0,0
228111,59,119,12,5.17,1
228129,64,119,1,9.0,0
228145,62,119,1,10.0,0
228149,30,144,1,8.0,0
228154,26,119,16,7.75,1
228155,32,20,1,6.0,0
228168,16,119,1,9.0,0
228189,45,119,6,8.33,0
228190,43,119,1,9.0,0
228206,30,119,29,8.17,1
228207,18,20,3,7.67,0
228217,33,47,1,7.0,0
228218,21,119,1,10.0,0
228221,24,119,1,7.0,0
228223,43,119,5,8.0,0
228226,23,119,5,4.4,0
228242,16,119,1,10.0,0
228245,18,119,13,7.38,1
228249,20,119,1,8.0,0
228267,18,119,1,7.0,0
228270,54,119,1,10.0,0
228280,30,47,2,6.5,0
228286,19,119,1,9.0,0
228292,14,20,1,10.0,0
228295,49,47,2,3.5,0
228299,36,136,2,7.0,0
228303,23,144,1,10.0,0
228311,32,119,19,7.0,1
228313,17,144,15,8.33,1
228320,45,119,2,8.5,0
228321,22,119,24,5.5,1
228327,17,119,1,2.0,0
228334,53,119,1,8.0,0
228344,35,119,1,6.0,0
228346,28,47,1,7.0,0
228351,16,119,23,7.52,1
228371,54,20,1,7.0,0
228372,54,119,5,8.0,0
228374,44,119,6,8.0,0
228382,27,119,2,2.5,0
228383,48,119,3,7.0,0
228389,53,119,1,8.0,0
228391,34,119,2,9.0,0
228412,22,86,2,7.5,0
228424,41,20,1,4.0,0
228435,42,119,2,5.0,0
228445,19,119,23,7.3,1
228449,47,110,1,8.0,0
228455,76,119,14,7.36,1
228466,16,119,1,8.0,0
228473,16,119,1,7.0,0
228476,62,20,1,3.0,0
228478,25,119,1,6.0,0
228491,23,20,3,5.0,0
228498,56,119,1,9.0,0
228508,45,119,3,10.0,0
228523,35,119,1,8.0,0
228531,22,20,1,9.0,0
228547,15,119,1,8.0,0
228557,26,110,2,6.0,0
228579,29,119,20,8.55,1
228583,32,119,5,5.8,0
228599,45,110,4,4.0,0
228607,34,119,1,8.0,0
228608,63,144,1,7.0,0
228626,54,119,1,8.0,0
228629,54,119,1,8.0,0
228633,20,98,2,8.0,0
228641,57,119,3,9.0,0
228644,47,119,1,9.0,0
228657,31,107,1,5.0,0
228666,20,110,5,7.6,0
228678,49,119,3,7.67,0
228679,26,119,1,8.0,0
228684,25,20,3,7.67,0
228692,76,119,2,6.0,0
228694,23,107,1,10.0,0
228696,17,119,1,5.0,0
228701,19,119,1,7.0,0
228737,42,119,1,9.0,0
228738,65,119,11,8.55,1
228750,28,20,1,9.0,0
228760,22,119,2,7.0,0
228764,39,119,67,8.19,1
228765,61,119,1,7.0,0
228781,48,119,1,7.0,0
228787,29,119,1,8.0,0
228789,44,144,23,7.78,1
228790,28,20,2,6.0,0
228797,37,107,1,7.0,0
228798,27,107,1,7.0,0
228813,39,119,1,8.0,0
228820,25,119,3,8.33,0
228822,51,119,1,8.0,0
228837,22,119,1,10.0,0
228854,55,47,1,5.0,0
228868,33,119,25,5.72,1
228872,19,44,1,5.0,0
228880,31,144,12,7.17,1
228889,27,20,4,8.25,0
228891,31,119,1,7.0,0
228893,25,47,1,9.0,0
228896,22,119,1,7.0,0
228899,24,119,2,5.0,0
228903,38,47,1,10.0,0
228915,14,7,1,7.0,0
228921,27,20,1,8.0,0
228934,37,44,1,8.0,0
228945,47,119,1,7.0,0
228947,36,47,4,9.25,0
228978,36,119,3,9.33,0
228981,29,119,1,8.0,0
228988,19,119,2,10.0,0
228998,41,119,83,7.01,1
228999,30,144,2,8.0,0
229010,20,119,1,8.0,0
229013,30,119,8,8.12,1
229015,13,119,6,7.0,0
229026,35,119,1,7.0,0
229032,22,141,1,9.0,0
229033,40,144,1,6.0,0
229045,39,119,4,6.75,0
229055,32,119,11,5.0,1
229064,36,119,7,8.71,1
229067,25,119,1,7.0,0
229076,45,119,4,8.75,0
229079,65,119,1,9.0,0
229085,53,119,8,7.25,1
229095,41,107,3,5.67,0
229126,49,107,1,5.0,0
229146,28,119,1,6.0,0
229148,31,47,2,4.0,0
229149,32,110,1,8.0,0
229151,23,119,1,8.0,0
229152,32,119,1,8.0,0
229172,35,119,1,7.0,0
229176,38,119,1,7.0,0
229180,19,110,1,2.0,0
229184,18,119,4,9.5,0
229192,36,47,2,9.0,0
229196,32,144,2,6.5,0
229212,42,119,1,10.0,0
229224,23,119,3,6.67,0
229227,24,57,1,10.0,0
229243,29,119,9,7.22,1
229252,18,119,1,5.0,0
229258,32,119,25,9.04,1
229272,24,98,1,8.0,0
229281,35,5,1,10.0,0
229282,32,119,37,7.19,1
229283,23,107,6,6.83,0
229287,19,119,1,5.0,0
229302,31,119,1,9.0,0
229305,16,119,2,7.5,0
229309,36,110,2,7.5,0
229310,21,107,1,5.0,0
229312,22,119,1,9.0,0
229313,31,119,82,8.33,1
229320,42,119,1,10.0,0
229329,56,110,124,8.88,1
229330,17,119,1,6.0,0
229331,37,119,18,8.28,1
229334,30,119,38,9.47,1
229339,39,20,1,6.0,0
229340,35,119,3,8.0,0
229342,67,119,2,6.5,0
229343,18,119,1,8.0,0
229344,21,119,2,9.0,0
229346,65,119,2,8.0,0
229358,36,63,3,5.67,0
229365,65,119,1,6.0,0
229382,25,110,5,8.2,0
229383,35,20,1,4.0,0
229386,48,7,5,7.8,0
229405,55,119,5,7.8,0
229409,32,47,57,8.02,1
229412,27,119,10,9.7,1
229417,49,119,5,7.0,0
229422,41,119,5,6.0,0
229425,27,44,1,9.0,0
229427,37,44,2,5.0,0
229434,39,47,1,7.0,0
229439,66,119,1,5.0,0
229448,42,20,6,7.83,0
229454,24,119,5,7.6,0
229459,23,119,1,6.0,0
229472,52,119,3,6.67,0
229476,18,119,3,7.0,0
229478,30,119,18,7.89,1
229481,48,20,1,9.0,0
229495,13,20,1,7.0,0
229499,16,119,7,5.57,1
229501,20,107,12,7.42,1
229502,27,101,37,8.78,1
229505,16,119,1,7.0,0
229506,23,107,1,6.0,0
229508,22,47,1,8.0,0
229513,31,119,3,8.33,0
229551,28,20,137,6.97,1
229567,65,119,1,8.0,0
229568,57,119,1,3.0,0
229576,24,119,5,7.8,0
229591,21,119,8,6.25,1
229593,36,119,1,6.0,0
229607,17,119,4,8.5,0
229617,22,47,1,9.0,0
229618,37,119,2,8.0,0
229619,21,144,1,10.0,0
229624,50,119,1,9.0,0
229626,18,119,4,4.75,0
229627,16,119,1,9.0,0
229628,11,119,1,5.0,0
229630,18,119,1,8.0,0
229632,23,119,88,5.11,1
229633,52,119,1,9.0,0
229635,22,119,1,1.0,0
229641,68,119,2,4.5,0
229651,30,119,1,10.0,0
229654,27,119,1,9.0,0
229656,30,119,11,6.82,1
229658,22,119,2,7.0,0
229667,67,20,1,10.0,0
229674,57,20,1,8.0,0
229675,36,144,1,8.0,0
229677,45,119,1,7.0,0
229682,53,20,2,8.0,0
229686,20,119,1,9.0,0
229707,38,119,11,9.55,1
229721,24,119,5,9.0,0
229728,20,44,1,10.0,0
229729,15,119,2,10.0,0
229741,29,119,111,7.55,1
229742,30,109,12,8.08,1
229754,38,119,8,8.38,1
229755,18,119,4,9.0,0
229756,66,165,1,7.0,0
229757,24,84,1,8.0,0
229767,32,119,5,9.4,0
229770,32,119,3,8.33,0
229780,48,119,1,10.0,0
229807,34,5,1,7.0,0
229816,25,63,5,7.8,0
229831,40,107,1,8.0,0
229836,57,119,2,8.5,0
229841,35,47,1,10.0,0
229847,42,119,2,8.5,0
229854,25,20,1,7.0,0
229855,44,5,1,5.0,0
229862,29,119,20,8.25,1
229863,33,44,3,7.67,0
229872,26,98,1,8.0,0
229876,28,44,1,8.0,0
229877,53,20,1,7.0,0
229888,28,119,1,8.0,0
229890,14,119,1,5.0,0
229899,26,63,6,9.5,0
229901,52,119,1,6.0,0
229903,34,110,2,10.0,0
229912,26,119,7,6.86,1
229914,16,144,1,10.0,0
229922,34,119,8,9.0,1
229928,50,119,1,6.0,0
229947,42,119,3,7.33,0
229964,18,119,1,8.0,0
229985,36,119,1,8.0,0
230001,39,144,1,9.0,0
230003,25,111,1,6.0,0
230008,55,44,1,9.0,0
230016,35,63,2,6.0,0
230030,36,119,41,8.98,1
230032,19,144,1,6.0,0
230052,29,119,7,7.71,1
230065,18,104,2,7.5,0
230088,53,119,1,5.0,0
230089,20,119,1,9.0,0
230091,18,144,1,5.0,0
230094,28,119,1,9.0,0
230105,29,119,7,8.0,1
230115,44,119,19,6.74,1
230127,28,119,1,9.0,0
230141,21,9,1,7.0,0
230144,26,47,1,5.0,0
230145,28,47,5,6.0,0
230146,52,14,1,5.0,0
230156,27,63,1,7.0,0
230165,27,47,5,7.8,0
230166,25,107,1,7.0,0
230172,27,7,1,8.0,0
230177,65,119,1,7.0,0
230180,33,119,11,7.82,1
230186,18,119,1,9.0,0
230187,30,60,1,7.0,0
230195,29,107,1,6.0,0
230211,24,7,5,8.4,0
230214,32,119,1,6.0,0
230217,57,7,2,9.0,0
230223,15,119,1,9.0,0
230245,31,119,1,9.0,0
230253,52,119,4,8.0,0
230254,23,7,1,8.0,0
230255,27,119,1,10.0,0
230258,30,57,1,5.0,0
230259,51,119,2,8.5,0
230262,41,119,8,7.75,1
230281,25,119,1,9.0,0
230286,29,107,1,8.0,0
230289,18,107,4,7.0,0
230290,49,98,2,7.0,0
230293,33,119,15,7.67,1
230323,34,9,1,8.0,0
230335,49,84,2,4.0,0
230336,25,47,1,8.0,0
230355,44,119,1,9.0,0
230374,30,47,46,6.72,1
230377,40,119,1,7.0,0
230381,45,119,1,8.0,0
230392,23,47,1,8.0,0
230398,20,109,1,5.0,0
230400,40,119,21,5.0,1
230404,46,119,3,8.33,0
230409,18,56,1,8.0,0
230413,34,119,9,8.44,1
230427,28,47,48,8.42,1
230428,48,119,6,8.67,0
230429,29,47,1,8.0,0
230434,16,119,1,7.0,0
230436,28,119,1,1.0,0
230458,20,119,4,6.25,0
230459,39,119,9,6.67,1
230460,34,119,8,7.88,1
230466,27,119,1,5.0,0
230469,14,44,1,10.0,0
230488,16,144,1,7.0,0
230490,31,119,5,7.2,0
230492,35,47,1,8.0,0
230496,34,119,15,8.13,1
230511,53,107,5,6.8,0
230514,31,7,1,8.0,0
230522,52,119,309,8.28,1
230534,17,119,1,8.0,0
230539,24,119,2,6.5,0
230541,41,104,2,6.5,0
230547,29,63,1,10.0,0
230573,25,84,1,7.0,0
230581,29,119,5,6.4,0
230599,38,60,12,7.67,1
230616,31,20,1,8.0,0
230627,44,119,8,9.62,1
230629,54,119,11,6.45,1
230632,35,47,1,8.0,0
230635,56,119,5,5.6,0
230638,38,119,1,10.0,0
230639,43,107,1,8.0,0
230640,27,119,1,8.0,0
230658,28,119,1,5.0,0
230664,20,20,1,8.0,0
230681,50,119,1,7.0,0
230686,30,107,1,4.0,0
230687,47,119,11,7.91,1
230689,35,119,2,8.0,0
230695,41,119,1,4.0,0
230699,30,119,19,6.63,1
230708,43,119,33,6.73,1
230710,30,119,1,6.0,0
230712,61,119,5,8.6,0
230715,65,119,1,8.0,0
230730,25,47,2,8.0,0
230757,57,119,9,6.67,1
230758,51,20,2,6.0,0
230762,38,119,1,6.0,0
230766,35,137,2,10.0,0
230775,48,119,3,9.0,0
230776,46,119,5,9.2,0
230778,67,119,1,8.0,0
230785,54,119,1,10.0,0
230790,23,119,1,6.0,0
230795,45,20,1,8.0,0
230796,49,20,1,10.0,0
230798,36,119,1,8.0,0
230805,29,47,2,3.5,0
230812,30,119,3,7.33,0
230814,45,119,1,10.0,0
230830,54,119,1,6.0,0
230833,34,119,1,5.0,0
230838,13,119,1,4.0,0
230840,22,119,1,9.0,0
230850,32,144,1,6.0,0
230852,28,119,2,9.0,0
230854,58,119,1,10.0,0
230873,39,119,1,5.0,0
230878,31,119,9,6.22,1
230889,59,119,1,5.0,0
230890,60,119,1,9.0,0
230891,43,119,1,5.0,0
230900,26,74,1,7.0,0
230921,19,119,1,9.0,0
230923,28,47,2,7.5,0
230930,33,119,3,6.67,0
230933,31,144,1,4.0,0
230949,19,119,2,5.5,0
230950,27,119,5,9.4,0
230953,41,119,1,6.0,0
230956,63,119,3,6.33,0
230963,38,119,2,9.0,0
230967,46,119,1,8.0,0
230968,57,119,6,9.0,0
230970,31,119,3,8.67,0
230985,19,144,7,8.14,1
230989,52,119,1,8.0,0
230991,34,119,1,8.0,0
230996,35,137,1,8.0,0
230997,60,119,16,8.56,1
231001,21,144,1,9.0,0
231039,56,119,1,10.0,0
231058,66,119,3,7.67,0
231061,24,119,1,9.0,0
231062,34,47,1,9.0,0
231074,47,119,1,9.0,0
231076,40,119,1,10.0,0
231080,18,119,1,3.0,0
231081,15,119,27,8.3,1
231098,16,144,1,10.0,0
231105,20,20,1,8.0,0
231107,24,20,1,7.0,0
231117,18,44,1,8.0,0
231136,17,20,2,10.0,0
231143,19,44,13,9.31,1
231144,25,119,1,10.0,0
231145,43,119,1,9.0,0
231167,16,119,1,9.0,0
231177,37,119,6,7.0,0
231183,34,119,2,5.0,0
231190,25,96,1,5.0,0
231206,32,119,1,10.0,0
231210,44,119,189,7.97,1
231215,66,119,2,7.5,0
231221,56,20,1,7.0,0
231224,60,119,1,9.0,0
231232,62,119,1,5.0,0
231235,61,119,1,8.0,0
231241,62,119,14,7.79,1
231257,36,7,2,7.5,0
231259,51,119,1,6.0,0
231263,27,20,27,7.74,1
231264,38,119,35,8.29,1
231265,40,113,2,7.5,0
231266,51,119,3,6.67,0
231270,27,20,1,8.0,0
231275,18,119,1,8.0,0
231286,21,89,1,7.0,0
231290,29,119,5,6.4,0
231294,31,47,4,7.25,0
231297,32,20,2,10.0,0
231308,26,119,2,7.0,0
231313,30,119,3,7.33,0
231316,35,119,1,7.0,0
231337,26,119,13,6.23,1
231340,37,119,22,8.18,1
231343,44,119,1,5.0,0
231351,34,119,34,7.62,1
231353,47,119,1,7.0,0
231357,23,119,10,8.6,1
231361,25,119,1,8.0,0
231363,38,119,3,5.67,0
231366,47,119,1,10.0,0
231374,20,20,15,9.53,1
231378,29,119,1,7.0,0
231389,16,119,2,9.0,0
231390,15,119,1,7.0,0
231393,28,20,77,7.65,1
231412,66,119,1,3.0,0
231429,28,119,1,10.0,0
231432,23,7,1,8.0,0
231435,30,104,1,6.0,0
231447,62,119,1,8.0,0
231463,44,144,1,8.0,0
231466,11,119,8,9.5,1
231483,20,119,2,5.0,0
231488,42,144,3,6.0,0
231490,16,119,3,7.33,0
231501,37,119,1,6.0,0
231510,58,119,2,8.0,0
231518,23,119,7,7.71,1
231527,23,63,1,6.0,0
231529,24,86,1,3.0,0
231561,56,119,3,9.0,0
231567,21,119,2,8.5,0
231572,57,20,3,5.0,0
231573,14,119,1,10.0,0
231575,70,119,1,9.0,0
231585,40,119,1,10.0,0
231592,56,20,1,9.0,0
231607,33,47,1,7.0,0
231612,27,119,5,8.0,0
231613,28,144,6,7.0,0
231621,35,119,1,7.0,0
231625,56,20,2,7.0,0
231639,29,119,3,5.67,0
231641,21,20,1,10.0,0
231642,23,119,1,10.0,0
231649,22,119,2,10.0,0
231650,50,119,1,10.0,0
231663,32,144,1,8.0,0
231680,17,119,1,6.0,0
231682,26,119,1,10.0,0
231687,45,119,1,10.0,0
231694,44,119,9,7.89,1
231702,25,84,1,6.0,0
231705,30,86,2,7.0,0
231723,27,119,1,10.0,0
231728,30,107,1,3.0,0
231734,51,119,1,9.0,0
231757,21,119,1,10.0,0
231768,19,7,1,8.0,0
231772,58,119,1,7.0,0
231782,39,119,1,6.0,0
231790,17,47,1,8.0,0
231795,54,119,10,8.0,1
231796,51,119,1,7.0,0
231819,24,20,1,10.0,0
231827,32,119,83,9.0,1
231832,44,119,2,9.5,0
231838,36,119,4,8.5,0
231840,40,20,2,7.5,0
231847,51,119,2,7.0,0
231848,59,119,4,7.0,0
231851,28,20,2,8.0,0
231853,69,119,1,7.0,0
231857,46,7,84,6.54,1
231859,63,119,2,7.0,0
231867,54,119,1,7.0,0
231869,33,20,1,10.0,0
231870,22,119,3,7.0,0
231875,26,86,1,9.0,0
231884,67,86,1,7.0,0
231887,46,119,1,8.0,0
231891,33,110,18,7.17,1
231896,41,119,3,10.0,0
231897,33,119,15,6.73,1
231899,19,119,2,7.0,0
231908,18,119,1,8.0,0
231930,47,119,1,8.0,0
231944,20,119,1,8.0,0
231951,26,81,1,7.0,0
231977,47,119,1,10.0,0
231993,26,119,25,7.44,1
231994,43,119,1,8.0,0
232001,31,102,2,10.0,0
232011,23,119,2,8.0,0
232012,23,119,1,5.0,0
232029,23,119,1,8.0,0
232030,57,119,9,8.0,1
232042,36,119,1,8.0,0
232052,26,119,19,8.74,1
232058,50,144,2,8.5,0
232060,18,119,1,7.0,0
232066,30,119,4,9.25,0
232071,17,119,1,10.0,0
232080,53,119,4,7.75,0
232099,32,119,7,9.57,1
232103,30,119,10,7.1,1
232106,36,119,30,8.77,1
232107,18,119,7,9.57,1
232109,28,119,12,7.25,1
232124,24,119,1,2.0,0
232172,31,165,1,6.0,0
232176,15,119,2,8.5,0
232185,22,119,6,7.0,0
232195,23,119,1,7.0,0
232205,21,119,1,8.0,0
232222,28,119,5,8.0,0
232234,50,119,1,9.0,0
232243,19,119,3,8.0,0
232247,17,119,2,7.5,0
232251,29,119,1,9.0,0
232263,57,119,1,7.0,0
232266,32,20,6,8.0,0
232267,29,119,1,10.0,0
232269,61,20,1,6.0,0
232271,46,119,30,7.27,1
232286,33,119,1,7.0,0
232307,34,119,3,8.0,0
232316,28,119,1,6.0,0
232320,36,119,4,9.25,0
232332,65,119,1,6.0,0
232368,34,119,6,8.0,0
232377,43,119,1,8.0,0
232392,36,119,1,6.0,0
232403,49,119,1,8.0,0
232408,35,119,1,7.0,0
232414,50,119,1,7.0,0
232422,40,119,2,7.5,0
232424,64,20,2,5.5,0
232433,32,119,1,10.0,0
232441,25,20,1,7.0,0
232442,28,119,1,5.0,0
232448,44,119,1,9.0,0
232453,41,119,2,8.0,0
232455,20,119,1,8.0,0
232456,19,119,2,6.5,0
232460,42,119,1,8.0,0
232471,34,9,1,8.0,0
232482,54,119,1,8.0,0
232486,53,119,3,8.0,0
232492,31,119,11,8.55,1
232493,22,34,3,7.67,0
232500,51,119,1,8.0,0
232522,24,119,23,8.52,1
232528,26,107,3,7.0,0
232529,56,119,1,7.0,0
232539,25,119,1,2.0,0
232541,34,119,2,8.0,0
232544,28,144,4,5.0,0
232555,33,20,1,2.0,0
232559,20,47,1,7.0,0
232561,35,119,2,8.0,0
232570,47,20,1,9.0,0
232579,38,119,61,6.05,1
232582,28,144,1,4.0,0
232583,28,144,10,5.8,1
232588,23,144,1,9.0,0
232592,44,119,1,4.0,0
232604,58,144,1,8.0,0
232606,20,20,2,9.5,0
232614,58,119,1,9.0,0
232624,44,119,4,6.5,0
232626,36,119,5,5.6,0
232628,44,144,1,8.0,0
232634,51,119,1,7.0,0
232654,18,119,1,3.0,0
232665,15,119,1,9.0,0
232670,23,144,2,8.0,0
232673,32,110,2,3.5,0
232688,22,144,2,6.0,0
232691,25,47,1,8.0,0
232708,17,119,9,9.33,1
232709,30,20,2,10.0,0
232712,24,119,3,8.33,0
232727,32,119,1,5.0,0
232734,56,119,1,8.0,0
232736,46,119,10,7.4,1
232738,28,119,1,7.0,0
232752,34,119,1,7.0,0
232756,34,119,12,7.08,1
232758,19,119,1,5.0,0
232766,30,119,1,9.0,0
232770,12,74,1,10.0,0
232773,13,20,6,7.0,0
232774,34,119,2,5.5,0
232775,17,119,1,8.0,0
232790,24,20,1,7.0,0
232801,24,20,2,4.5,0
232809,25,119,1,8.0,0
232820,25,119,5,7.8,0
232823,61,119,2,8.5,0
232831,54,144,1,6.0,0
232832,15,119,1,10.0,0
232836,42,137,1,5.0,0
232838,39,119,12,8.58,1
232847,64,7,1,6.0,0
232850,18,119,1,8.0,0
232853,40,119,9,6.22,1
232862,14,20,2,7.0,0
232865,21,119,1,8.0,0
232871,34,47,1,8.0,0
232885,34,20,1,2.0,0
232891,25,119,2,8.5,0
232892,60,119,3,6.33,0
232894,44,119,1,7.0,0
232901,47,119,1,10.0,0
232929,35,119,7,8.14,1
232930,40,119,2,8.0,0
232933,14,20,3,6.0,0
232944,34,119,1,9.0,0
232945,28,119,115,7.9,1
232949,24,98,1,5.0,0
232959,43,119,39,7.69,1
232964,44,119,68,7.63,1
232971,41,119,2,6.5,0
232976,15,20,2,8.5,0
232978,31,119,4,9.25,0
232979,39,119,1,9.0,0
232983,32,47,1,7.0,0
232989,34,63,1,6.0,0
232990,26,119,21,7.57,1
232993,50,144,1,7.0,0
233006,32,107,4,7.75,0
233017,57,119,2,8.0,0
233028,32,119,2,6.5,0
233037,42,119,1,9.0,0
233041,29,119,32,7.09,1
233055,31,7,1,6.0,0
233065,51,119,2,5.0,0
233066,21,119,1,8.0,0
233069,23,119,1,6.0,0
233077,24,119,3,7.67,0
233082,15,119,1,9.0,0
233084,29,119,2,7.0,0
233085,29,119,1,8.0,0
233098,70,119,1,5.0,0
233101,31,7,1,7.0,0
233112,40,119,1,8.0,0
233119,27,119,3,9.0,0
233125,70,119,1,7.0,0
233127,38,47,3,6.67,0
233133,31,119,1,8.0,0
233137,55,119,4,4.75,0
233139,20,144,1,3.0,0
233142,31,119,1,7.0,0
233143,34,119,9,7.89,1
233153,37,119,1,8.0,0
233154,23,119,1,7.0,0
233160,25,47,1,9.0,0
233174,25,63,1,10.0,0
233176,28,47,1,3.0,0
233188,41,119,1,8.0,0
233193,24,119,2,4.5,0
233196,43,119,10,7.2,1
233203,27,119,1,6.0,0
233204,44,119,1,10.0,0
233225,22,119,1,10.0,0
233235,46,20,1,8.0,0
233236,26,47,2,6.0,0
233244,16,20,3,7.0,0
233250,35,119,5,7.2,0
233256,36,119,24,6.46,1
233263,17,7,1,6.0,0
233274,28,119,1,8.0,0
233275,27,47,1,9.0,0
233287,47,119,2,4.0,0
233294,22,119,1,9.0,0
233295,26,119,1,7.0,0
233298,53,44,1,8.0,0
233305,46,119,1,8.0,0
233309,34,119,1,8.0,0
